seconds_in_video,angle_radians,angle_degrees
36.42,1.9218636013449666,110.11467315687955
36.44,1.881555321714662,107.80517885462996
36.46,1.8824196740261092,107.85470259408825
36.480000000000004,1.873150576490199,107.32362242538548
36.5,1.8661389913683848,106.9218881902088
36.519999999999996,1.9271469912745522,110.41738910136672
36.54,1.999410415728365,114.55777833573266
36.56,2.041902314015251,116.9923847710704
36.58,2.0845029489385265,119.43322135675172
36.6,2.124897078103474,121.74763447500952
36.62,2.2127465425238046,126.78103801877914
36.64,2.2695972065845353,130.0383411319751
36.66,2.303304615729995,131.9696334143306
36.68,2.362709369152007,135.3732750684272
36.7,2.487338862858922,142.5140190606857
36.72,2.7579555462036325,158.01921288216585
36.74,2.9552214392633283,169.32171599636547
36.76,3.0679481335357957,175.7804798166394
36.78,3.125922261058279,179.1021526446309
36.8,3.012505927548024,172.60387540664513
36.82,2.959271447994085,169.55376440362897
36.84,3.053383655802434,174.9459967117055
36.86,3.0278282590400694,173.48178033343973
36.88,3.028944019316105,173.5457086882049
36.9,2.8766424926460115,164.81947399660942
36.92,2.7455152821323607,157.30643825485376
36.94,2.561475518296663,146.76173652448387
36.96,2.531553665152924,145.04734062413738
36.980000000000004,2.4186873577999517,138.58057756358568
37.0,2.3522206109163872,134.77231348919312
37.019999999999996,2.3235982325638735,133.13237200996747
37.04,2.3520805862557013,134.76429066710807
37.06,2.4061261355870776,137.86087254526203
37.08,2.4521175502206076,140.49598649759952
37.1,2.4534446666497303,140.5720246679107
37.12,2.437198509635467,139.64118843768657
37.14,2.4491908484158227,140.328298836292
37.16,2.4381351290403908,139.69485277659874
37.18,2.418319646989874,138.5595092860869
37.2,2.4016616577695897,137.60507680859018
37.22,2.3634289636538774,135.41450479634523
37.24,2.369393798580142,135.7562646631124
37.26,2.357032240432605,135.047999553053
37.28,2.3608821738862362,135.26858449135227
37.3,2.451766971521009,140.47589981772532
37.32,2.4661912802161114,141.30235182834855
37.34,2.459705857028581,140.93076445134676
37.36,2.453283051848293,140.5627648218815
37.38,2.52079511315867,144.43092100119458
37.4,2.596626451120153,148.7757366212177
37.42,2.576457068657949,147.62011613074824
37.44,2.4336322442849974,139.4368564844809
37.46,2.354928567048014,134.9274679466419
37.480000000000004,2.2989272626890545,131.71882955964594
37.5,2.248695363554661,128.84075374231836
37.519999999999996,2.179279636270559,124.8635255371082
37.54,2.137347723600116,122.46100391418067
37.56,2.090706362370614,119.78865076498509
37.58,2.0437686702432805,117.09931910600444
37.6,2.0205604972605413,115.76958874388396
37.62,1.9971612183118643,114.42890881647544
37.64,1.9915511752240105,114.10747702465488
37.66,1.975243804727119,113.17313352022684
37.68,2.0060078841253453,114.93578543035058
37.7,,
37.72,,
37.74,,
37.76,,
37.78,,
37.8,,
37.82,,
37.84,,
37.86,,
37.88,,
37.9,,
37.92,,
37.94,,
37.96,,
37.980000000000004,,
38.0,,
38.019999999999996,,
38.04,,
38.06,,
38.08,,
38.1,,
38.12,,
38.14,,
38.16,,
38.18,,
38.2,,
38.22,,
38.24,,
38.26,,
38.28,,
38.3,,
38.32,,
38.34,,
38.36,,
38.38,,
38.4,,
38.42,,
38.44,,
38.46,,
38.480000000000004,,
38.5,,
38.519999999999996,,
38.54,,
38.56,,
38.58,,
38.6,,
38.62,,
38.64,,
38.66,,
38.68,,
38.7,,
38.72,,
38.74,,
38.76,,
38.78,,
38.8,,
38.82,,
38.84,,
38.86,,
38.88,,
38.9,,
38.92,,
38.94,,
38.96,,
38.980000000000004,,
39.0,,
39.019999999999996,,
39.04,,
39.06,,
39.08,,
39.1,,
39.12,,
39.14,,
39.16,,
39.18,,
39.2,,
39.22,,
39.24,,
39.26,2.307768584717021,132.22539999716446
39.28,2.4977031474917655,143.10784882781994
39.3,2.3592890196713685,135.17730347872688
39.32,2.528179619864925,144.85402206924903
39.34,2.531611615025444,145.0506609072561
39.36,2.626390266017367,150.4810775970367
39.38,2.630579680407562,150.72111336022624
39.4,2.6737003013852396,153.19174295223044
39.42,2.6494604961850525,151.80290441804047
39.44,2.6468251906553006,151.6519125334582
39.46,2.649059510306729,151.77992961956818
39.480000000000004,2.624463322674092,150.3706718761062
39.5,2.6286915548759677,150.61293173607498
39.519999999999996,2.601963668092971,149.0815366281058
39.54,2.579652247864616,147.80318641407825
39.56,2.552915411889892,146.271278555193
39.58,2.552867407651137,146.26852811491358
39.6,2.5923218405512585,148.52910060317265
39.62,2.633098283347452,150.8654186789512
39.64,2.6814568610448246,153.6361610842661
39.66,2.7475364674209164,157.42224364150192
39.68,2.8428936377538303,162.885807047888
39.7,2.9045488118588754,166.41838830925136
39.72,2.9248499864587925,167.5815599329848
39.74,2.9456501778023187,168.7733231100334
39.76,2.940804029952878,168.49565929136403
39.78,2.882293751895021,165.14326730051192
39.8,2.8493907517430097,163.2580642584834
39.82,2.8663849170979967,164.23175820967157
39.84,2.7993657138530366,160.3918407174059
39.86,2.8025582744778923,160.57476096704977
39.88,2.780758341766528,159.3257168290194
39.9,2.8106271933127416,161.03707596152026
39.92,2.7858275655821907,159.61616195906407
39.94,2.7896971886523816,159.8378750292925
39.96,2.7715928169050708,158.80057093743568
39.980000000000004,2.8088232919343814,160.93372002588237
40.0,2.871091736492947,164.50143909593254
40.019999999999996,2.864545223164432,164.1263515116825
40.04,2.943990958575234,168.6782568510345
40.06,2.8907821587000053,165.62961718522766
40.08,2.872093114329119,164.55881381964315
40.1,2.850483403055777,163.32066856718436
40.12,2.805090365471603,160.71983909433249
40.14,2.820327828820744,161.59288143472352
40.16,2.819627199456447,161.5527383291464
40.18,2.847630098952656,163.15718628440817
40.2,2.908282244996384,166.63229827112488
40.22,2.9201414625070496,167.31178138281368
40.24,2.927198546054357,167.7161224857456
40.26,2.9222117475517027,167.43039997826133
40.28,2.9092463129536767,166.68753529624155
40.3,2.89266314678813,165.73738986399158
40.32,2.877798518264487,164.88570938555708
40.34,2.8465991281237883,163.09811600711296
40.36,2.8063457145967052,160.79176530101628
40.38,2.7686150796610542,158.6299591608546
40.4,2.720243939203141,155.85849696238168
40.42,2.6869308589750593,153.9497980627319
40.44,2.62391285411112,150.33913235069326
40.46,2.543404917063868,145.72636734058082
40.480000000000004,2.4401772480520916,139.81185757723264
40.5,2.349013346938917,134.58855079949973
40.519999999999996,2.2574863880852867,129.34444234551918
40.54,2.1612779691635797,123.8321059876788
40.56,2.078485809269014,119.08846464894792
40.58,2.049829239613077,117.44656415234004
40.6,1.9935701312629066,114.22315468470609
40.62,1.8916600943140625,108.38413967751504
40.64,1.7977645001288665,103.00431841583018
40.66,1.7593847370820304,100.80531997453433
40.68,1.7426224892460016,99.84491391837759
40.7,1.7194394798730348,98.51662532489435
40.72,1.7000250319971526,97.40425940002957
40.74,1.6220602706595466,92.93720762464002
40.76,1.564752417416503,89.65370950085851
40.78,1.5085565344813425,86.43392258266257
40.8,1.442278979868073,82.63649842687441
40.82,,
40.84,,
40.86,,
40.88,,
40.9,,
40.92,,
40.94,,
40.96,,
40.980000000000004,,
41.0,,
41.019999999999996,1.9454231611932515,111.46453650337214
41.04,1.9349982778343744,110.86723468499233
41.06,1.9659690296273882,112.64172805107924
41.08,1.9647010449112612,112.56907787835807
41.1,1.9341810736677918,110.82041233524663
41.12,1.9254561125847496,110.32050888877242
41.14,1.9697694171986748,112.85947421942794
41.16,1.9901638392868435,114.02798853068839
41.18,1.9781933375117935,113.34212930032416
41.2,1.9695350651727357,112.84604683742128
41.22,1.9242855548783047,110.25344087251662
41.24,2.0191049843617455,115.68619399775609
41.26,1.9753666159186305,113.18017008317743
41.28,1.9575861933241177,112.16142691055279
41.3,1.902637281461067,109.01308617196365
41.32,1.8354906445575938,105.16586726889724
41.34,1.8340201165261063,105.08161221903734
41.36,1.8340383205191741,105.0826552310104
41.38,1.8018065009222155,103.23590800207762
41.4,,
41.42,,
41.44,,
41.46,,
41.480000000000004,,
41.5,,
41.519999999999996,,
41.54,,
41.56,,
41.58,,
41.6,,
41.62,,
41.64,,
41.66,,
41.68,,
41.7,,
41.72,,
41.74,,
41.76,,
41.78,,
41.8,,
41.82,,
41.84,,
41.86,,
41.88,,
41.9,,
41.92,,
41.94,,
41.96,,
41.980000000000004,,
42.0,,
42.019999999999996,,
42.04,,
42.06,,
42.08,,
42.1,,
42.12,,
42.14,,
42.16,,
42.18,,
42.2,,
42.22,,
42.24,,
42.26,,
42.28,,
42.3,,
42.32,,
42.34,,
42.36,,
42.38,,
42.4,,
42.42,,
42.44,,
42.46,,
42.480000000000004,,
42.5,,
42.519999999999996,,
42.54,1.5142164525099846,86.75821199809377
42.56,1.4833780876793932,84.99130384621621
42.58,1.4357495744062918,82.26239105118468
42.6,1.405951137031524,80.55506635352559
42.62,1.3790611610597876,79.0143842191369
42.64,1.4141792776972892,81.0265040869139
42.66,1.4738256740528142,84.44399086124997
42.68,1.575091445941421,90.24609219960168
42.7,1.5348770897323079,87.94197931298378
42.72,1.3328520416750549,76.36679670337556
42.74,1.5215890105186314,87.1806284562046
42.76,,
42.78,,
42.8,,
42.82,,
42.84,,
42.86,,
42.88,1.5861475727862353,90.87956160557083
42.9,1.5097489832216058,86.50224486276535
42.92,1.6530846945908846,94.71477617773036
42.94,1.676188288948644,96.03851462601223
42.96,1.7630996683313365,101.01816985630083
42.980000000000004,1.7777053002061698,101.85501091985053
43.0,1.7796061172266393,101.96391971275006
43.019999999999996,1.8353355586315463,105.15698149987286
43.04,1.8466669264447804,105.80622105168155
43.06,1.8838152149538745,107.93466119938698
43.08,1.845909042734845,105.76279751374054
43.1,1.7526073980456154,100.41700705141848
43.12,1.6930646638637876,97.00545968213041
43.14,1.8921872727190605,108.41434477517186
43.16,,
43.18,,
43.2,,
43.22,,
43.24,,
43.26,,
43.28,,
43.3,,
43.32,,
43.34,,
43.36,,
43.38,,
43.4,,
43.42,,
43.44,,
43.46,,
43.480000000000004,,
43.5,,
43.519999999999996,,
43.54,,
43.56,,
43.58,,
43.6,,
43.62,,
43.64,,
43.66,,
43.68,,
43.7,,
43.72,,
43.74,,
43.76,2.8261387643261773,161.9258235142076
43.78,2.9623402599395603,169.72959437622401
43.8,2.973800933293562,170.38624258978638
43.82,2.9895921803319654,171.29101439833534
43.84,3.063440055204891,175.52218595456415
43.86,3.1355426713608905,179.65336155215473
43.88,3.122227817207255,178.89047660431916
43.9,3.045146818281384,174.47406068521434
43.92,3.065625758608253,175.64741753484418
43.94,3.0522849262419807,174.88304414506527
43.96,2.981620814209967,170.83428876259126
43.980000000000004,2.939862801812064,168.44173089133645
44.0,2.895812674445105,165.91784450619596
44.019999999999996,2.7804814275546716,159.30985081339284
44.04,2.7831221697272506,159.46115419466383
44.06,2.715560375970775,155.59014855608444
44.08,2.7117225974843486,155.37026004610613
44.1,2.6773858932352548,153.40291181024412
44.12,2.7124875365746663,155.4140878275659
44.14,2.707887574197429,155.15052939743126
44.16,2.712953506203688,155.44078592069013
44.18,2.6203052219190606,150.13243025205273
44.2,2.533092972883985,145.13553646049903
44.22,2.497798845770069,143.1133319352734
44.24,2.4137970430952223,138.30038317051392
44.26,2.4127341379167895,138.23948318976713
44.28,2.4502203246917458,140.38728348201124
44.3,2.445387212347407,140.11036654276805
44.32,2.379000408722393,136.30668287969095
44.34,2.40243844959762,137.64958370189657
44.36,2.4117990002851935,138.18590375021282
44.38,2.3830293779676803,136.53752581323394
44.4,2.3482035416767477,134.54215237574996
44.42,2.3452249180007034,134.3714898103549
44.44,2.359207427250587,135.17262857737583
44.46,2.3534866972699104,134.8448548937491
44.480000000000004,2.3081359460477313,132.2464482509705
44.5,2.3276430369211742,133.36412222859693
44.519999999999996,2.345102448832983,134.364472843924
44.54,2.439807322359824,139.79066239633224
44.56,2.4766362770551416,141.90080606425246
44.58,2.4906881927100124,142.70592152535036
44.6,2.493189135552486,142.84921499502755
44.62,2.5347354581889103,145.2296439363835
44.64,2.5096947192390084,143.7949152786653
44.66,2.501055808208421,143.2999421370236
44.68,2.528258555113112,144.85854472582497
44.7,2.592713986178281,148.55156889255557
44.72,2.631946358108836,150.7994182244639
44.74,2.666065174858198,152.75428242618258
44.76,2.6865316626109847,153.92692579587344
44.78,,
44.8,,
44.82,,
44.84,,
44.86,2.132947990239004,122.20891776160603
44.88,2.38304224874287,136.53826325433135
44.9,2.202531571213417,126.19576327484671
44.92,2.1367214881957675,122.42512326852983
44.94,1.9493297958097373,111.6883701789965
44.96,1.8949819281548521,108.57446673683602
44.980000000000004,1.7622811481854948,100.97127210649766
45.0,1.7343780410366696,99.37254183156867
45.019999999999996,1.6337351557852187,93.60612926864108
45.04,,
45.06,,
45.08,,
45.1,,
45.12,,
45.14,,
45.16,,
45.18,,
45.2,,
45.22,,
45.24,,
45.26,,
45.28,,
45.3,,
45.32,,
45.34,,
45.36,,
45.38,,
45.4,,
45.42,,
45.44,,
45.46,,
45.480000000000004,,
45.5,,
45.519999999999996,,
45.54,,
45.56,,
45.58,,
45.6,,
45.62,,
45.64,,
45.66,,
45.68,,
45.7,2.217362985814772,127.04554073571306
45.72,2.0282434903473896,116.20979182178854
45.74,1.9610377889675408,112.35918877350667
45.76,2.1993923160275455,126.01589720188173
45.78,2.2685149100231823,129.97633010682804
45.8,2.4194044611942864,138.62166456155558
45.82,2.5668670714037924,147.07064976254304
45.84,2.757616901066662,157.9998099450648
45.86,2.756604337360113,157.94179431819143
45.88,2.962562967829961,169.74235459840827
45.9,3.024469713429064,173.28934984462694
45.92,3.006884044904817,172.28176525827152
45.94,3.0648230137902424,175.60142364474618
45.96,3.1077810950942424,178.06274039944523
45.980000000000004,2.9892526057630042,171.27155820870388
46.0,3.0549047449347846,175.03314869925242
46.019999999999996,3.121947639307084,178.87442359312655
46.04,,
46.06,,
46.08,,
46.1,,
46.120000000000005,,
46.14,,
46.16,,
46.18,,
46.2,,
46.22,,
46.239999999999995,,
46.260000000000005,,
46.28,,
46.3,1.7597503182400516,100.82626623195844
46.32,1.7704163355591525,101.43738400855636
46.34,1.733898391104339,99.34505991480239
46.36,1.7295363041457619,99.09513074220686
46.379999999999995,1.6935006927721579,97.03044229832572
46.4,1.6896959485865264,96.8124465143621
46.42,1.7189330526503623,98.48760918240468
46.44,1.7207615572746149,98.59237478019452
46.46,1.891157016361633,108.35531543407474
46.480000000000004,1.9310779412574597,110.64261594486435
46.5,1.9490776802209706,111.67392501981071
46.519999999999996,1.9323914895797962,110.71787671992072
46.54,1.906269755734968,109.22121161704801
46.56,1.9136394674224808,109.64346499297075
46.58,1.8862270274787116,108.07284787803694
46.6,1.8370728883477694,105.25652316023509
46.620000000000005,1.8670182189120175,106.97226421769062
46.64,1.893696071184656,108.5007925593863
46.66,1.899218150755268,108.81718441291777
46.68,1.9701500905500053,112.88128519583228
46.7,2.0365121160142734,116.68354917487454
46.72,2.029313301493226,116.27108748532103
46.739999999999995,2.0688429999287425,118.53597237110102
46.760000000000005,,
46.78,,
46.8,,
46.82,,
46.84,,
46.86,,
46.879999999999995,,
46.9,,
46.92,,
46.94,,
46.96,,
46.980000000000004,,
47.0,,
47.019999999999996,,
47.04,,
47.06,,
47.08,,
47.1,,
47.120000000000005,,
47.14,,
47.16,,
47.18,,
47.2,,
47.22,,
47.239999999999995,,
47.260000000000005,,
47.28,,
47.3,,
47.32,,
47.34,,
47.36,,
47.379999999999995,,
47.4,,
47.42,,
47.44,,
47.46,,
47.480000000000004,,
47.5,,
47.519999999999996,2.4823291010376463,142.22698085196083
47.54,2.3669267792075135,135.6149148650838
47.56,2.457034353467113,140.77769857232047
47.58,2.495359598828954,142.97357338035732
47.6,2.4894776001723042,142.63655968222966
47.620000000000005,2.573389526854277,147.4443589319179
47.64,2.6903776429161352,154.147284235449
47.66,2.676795015050767,153.36905698406662
47.68,2.713053462565708,155.44651299836934
47.7,2.773444328237784,158.90665472252078
47.72,2.873223115408986,164.62355811236475
47.739999999999995,2.8599796855525197,163.86476547531169
47.760000000000005,2.7859921209032703,159.62559028445835
47.78,2.7821709405700634,159.40665277860722
47.8,2.7481338568315525,157.45647153345718
47.82,2.7391951278678004,156.94432008962283
47.84,2.728094394596424,156.30829492367252
47.86,2.731352194430264,156.49495310464997
47.879999999999995,2.7477676073987034,157.43548698670585
47.9,2.7500375915368935,157.5655474973858
47.92,2.7538207618030297,157.7823071868148
47.94,2.8065329008992337,160.8024902861338
47.96,2.9160947823412484,167.07992368827396
47.980000000000004,2.9334593308121018,168.0748390288042
48.0,2.9608016280364864,169.6414372619537
48.019999999999996,2.9800516586192862,170.74438276984588
48.04,2.9517279557459455,169.12155413502092
48.06,2.8957926933303955,165.91669967265315
48.08,2.936708942295033,168.26102805183342
48.1,2.898470330120073,166.07011695977064
48.120000000000005,2.907912788528036,166.6111299747747
48.14,2.955667217197598,169.34725719059918
48.16,2.977459406373745,170.59585765674308
48.18,2.9522128741689295,169.14933791406602
48.2,2.9729335269879953,170.33654386935436
48.22,2.963991677810333,169.82421365043177
48.239999999999995,2.975341425536236,170.4745062936642
48.260000000000005,3.036722549575123,173.99138564286145
48.28,3.034578282061667,173.8685281641934
48.3,3.037980436250845,174.06345724048606
48.32,2.994569596689116,171.57619934847946
48.34,3.0137991799059893,172.67797330860188
48.36,2.9926007845753007,171.4633947237036
48.379999999999995,3.007060844990992,172.2918951570269
48.4,3.0337959012424727,173.82370104528158
48.42,2.985599740372246,171.06226443868402
48.44,2.994683132007651,171.58270444305717
48.46,3.0444959370075604,174.43676793526015
48.480000000000004,3.0673318088509056,175.74516701338547
48.5,3.0668409701973682,175.7170440301159
48.519999999999996,3.0696889223879347,175.88021967089037
48.54,3.0354999398954674,173.92133526822533
48.56,3.001369253354987,171.96579097757186
48.58,2.943325038201325,168.6401024241177
48.6,2.896687986959056,165.96799621900036
48.620000000000005,2.8515178266099137,163.37993667106534
48.64,2.7833974773294106,159.47692815833545
48.66,2.7566926661361486,157.94685518426783
48.68,2.734842972296719,156.69495994361552
48.7,2.6564300104128384,152.20222816854897
48.72,2.5830831731863673,147.99976395483915
48.739999999999995,2.5325853798598787,145.10645352250745
48.760000000000005,2.4861071323732062,142.4434461023566
48.78,2.5014530873887346,143.322704557344
48.8,2.5085456972051996,143.7290811655605
48.82,2.481457460761467,142.17703954288214
48.84,2.422736197364132,138.8125589825388
48.86,2.44960695397643,140.35213992874674
48.879999999999995,2.4183443527516673,138.56092482196732
48.9,2.4074796951107067,137.93842579328572
48.92,2.4130425592246616,138.2571544290201
48.94,2.4368503109478543,139.62123812245437
48.96,2.4527198881419943,140.53049791833564
48.980000000000004,2.481164586608175,142.16025908997005
49.0,2.4959859332823657,143.00945970110143
49.019999999999996,2.512044151198948,143.92952781422295
49.04,2.519315238009651,144.34613040094948
49.06,2.5204341781996065,144.4102409513615
49.08,2.524582340220771,144.6479131279107
49.1,2.5317995311348147,145.06142770722553
49.120000000000005,2.52615718926978,144.73814533178907
49.14,2.519969152157771,144.38359692180063
49.16,2.4958591965427304,143.00219822081107
49.18,2.480962054787344,142.14865487141932
49.2,2.4534392822211295,140.57171616287678
49.22,2.4479297257569756,140.25604183049177
49.239999999999995,2.4210384070463773,138.71528276283328
49.260000000000005,2.355967157228006,134.98697478059918
49.28,2.2922039537877517,131.33361233523857
49.3,2.2935758325721145,131.4122151995861
49.32,,
49.34,,
49.36,,
49.379999999999995,,
49.4,,
49.42,,
49.44,,
49.46,,
49.480000000000004,,
49.5,,
49.519999999999996,,
49.54,,
49.56,,
49.58,,
49.6,,
49.620000000000005,,
49.64,,
49.66,,
49.68,,
49.7,,
49.72,,
49.739999999999995,,
49.760000000000005,,
49.78,,
49.8,,
49.82,,
49.84,,
49.86,,
49.879999999999995,,
49.9,,
49.92,,
49.94,,
49.96,,
49.980000000000004,,
50.0,,
50.019999999999996,,
50.04,,
50.06,,
50.08,,
50.1,,
50.120000000000005,,
50.14,,
50.16,,
50.18,,
50.2,2.0542431579224947,117.69946304258521
50.22,2.0682106683737422,118.49974244174656
50.239999999999995,2.0474082441335235,117.30785132914139
50.260000000000005,2.0441954818101666,117.12377360743439
50.28,1.9707787132149817,112.91730262144169
50.3,1.9266046807188084,110.38631699533721
50.32,1.9340767571445792,110.81443543873307
50.34,1.965875699001277,112.63638060010375
50.36,1.9911166517447652,114.08258066319479
50.379999999999995,2.009374358928637,115.12867022841631
50.4,2.0473693895745395,117.30562512689676
50.42,2.1183190726238363,121.37074252341235
50.44,2.159349492692989,123.72161242502365
50.46,2.170334218730948,124.35099086610617
50.480000000000004,2.1454015296964055,122.9224530125148
50.5,2.1056785713085877,120.64649514711904
50.519999999999996,2.0463912897025773,117.24958413229105
50.54,2.037388328279106,116.73375243960704
